tweet_id,source,text,created_at,entities,keywords,inserted_at,slogan
2014573859685474561,Reuters,Ravens hire Chargers DC Jesse Minter as head coach https://t.co/AiwN3aYWIs https://t.co/AiwN3aYWIs,,"{'People': ['Jesse Minter'], 'Orgs': ['Ravens', 'Chargers']}","['Sports', 'Coaching']",2026-01-23 05:41:17.219676,Next Chapter
2014571341496615120,Reuters,"British Prime Minister Keir Starmer said he ""obviously"" had concerns about Russian President Vladimir Putin being on U.S. President Donald Trump's proposed ""Board of Peace.""

#boardofpeace #keirstarmer #putin #trump #ukraine https://t.co/Jy9VEgx6MN",,"{'people': ['Keir Starmer', 'Vladimir Putin', 'Donald Trump'], 'countries': ['UK', 'Russia', 'USA'], 'orgs': [], 'slogan': []}","['Politics', 'Ukraine']",2026-01-23 05:41:20.275007,Peace Concerns
2014576375663861888,Reuters,Reports: Twins signing LHP Taylor Rogers on 1-year deal https://t.co/JPRDmjb7or https://t.co/JPRDmjb7or,,"{'People': ['Taylor Rogers'], 'Countries': [], 'Orgs': ['Twins'], 'Slogan': ''}","['Sports', 'Baseball', 'Contract']",2026-01-23 05:53:50.969686,Rogers Signed
2014575340702625857,AJEnglish,"Feet dragging, division and obstruction: What Israel really wants for Gaza https://t.co/K6yfhkUab1 https://t.co/5BN8SDLDur",,"{'People': [], 'Countries': ['Israel', 'Gaza'], 'Orgs': [], 'Slogan': []}","['Politics', 'Conflict']",2026-01-23 05:54:18.150991,Gaza Solutions
2014580118941798433,Reuters,"President Trump is getting new transportation — on the ground and in the sky. This week in Davos, Switzerland, the US Secret Service began transporting Trump in newly delivered Cadillac SUVs, the agency confirmed in a social media post https://t.co/LALEcFZa4P",,"{'People': ['President Trump'], 'Countries': ['United States', 'Switzerland'], 'Orgs': ['US Secret Service'], 'Slogan': []}","['Politics', 'Transportation']",2026-01-23 06:06:26.407055,Secure Transit
2014580102949130444,Reuters,British Prime Minister Keir Starmer said he 'obviously' had concerns about Russian President Vladimir Putin being on US President Donald Trump's proposed 'Board of Peace' https://t.co/9h8eFniLVz,,"{'people': ['Keir Starmer', 'Vladimir Putin', 'Donald Trump'], 'countries': ['Britain', 'Russia', 'United States'], 'orgs': [], 'slogan': 'Board of Peace'}","['Politics', 'International Relations']",2026-01-23 06:06:29.069137,Peace Concerns
2014579164624384306,BBCWorld,"Ukraine is battling to keep the lights on, this nuclear plant is vital in the fight https://t.co/VopgXV86Wo",,"{'People': [], 'Countries': ['Ukraine'], 'Orgs': [], 'Slogan': []}","['Energy', 'War']",2026-01-23 06:06:47.883514,Light Fight
2014579157695418576,BBCWorld,Dozens of sanctioned Russian tankers navigate Channel despite UK vow of 'assertive' action' https://t.co/Ii5YYk5P14,,"{'People': [], 'Countries': ['Russia', 'UK'], 'Orgs': [], 'Slogan': 'assertive action'}","['Politics', 'Sanctions', 'Shipping', 'Conflict']",2026-01-23 06:06:50.367181,Channel Navigation
2014578008951050708,BBCWorld,Fugitive Australian shooter on bail at time of alleged murders https://t.co/suzv5fBXDS,,"{'People': ['Fugitive Australian shooter'], 'Countries': ['Australia'], 'Orgs': [], 'Slogan': []}","['Crime', 'Law', 'Justice']",2026-01-23 06:06:52.570866,Justice Delayed
2014578848017293500,AJEnglish,South Africa’s government is facing backlash from the US and from within its own administration for hosting Iran’s navy. https://t.co/Sqnc6ojaay,,"{'People': [], 'Countries': ['South Africa', 'US', 'Iran'], 'Orgs': [], 'Slogan': ''}","['Politics', 'Diplomacy', 'Military']",2026-01-23 06:06:55.760738,Navy Backlash
2014582666381672834,Reuters,US urges nations to repatriate their citizens from Iraqi facilities with ISIS members https://t.co/DDa45s1a3M https://t.co/DDa45s1a3M,,"{'countries': ['US', 'Iraq'], 'orgs': ['ISIS']}","['Politics', 'Security', 'Terrorism']",2026-01-23 06:19:02.012032,Citizens First
2014582644156076100,Reuters,"US National Park Service staff have removed a slavery exhibit from a Philadelphia historic site in line with President Trump's claims, rejected by civil rights groups, of ‘anti-American ideology’ at historical and cultural institutions https://t.co/OuISVPNPnl",,"{'People': ['President Trump'], 'Countries': ['US'], 'Orgs': ['US National Park Service', 'civil rights groups'], 'Slogan': 'anti-American ideology'}","['Politics', 'Civil Rights', 'History']",2026-01-23 06:19:03.856245,Cultural Controversy
2014581405770977708,Reuters,Rangers acquire LHP MacKenzie Gore from Nationals https://t.co/IN9QTaEejD https://t.co/IN9QTaEejD,,"{'People': ['MacKenzie Gore'], 'Countries': [], 'Orgs': ['Rangers', 'Nationals'], 'Slogan': ''}","['Sports', 'Baseball', 'Trade']",2026-01-23 06:19:05.388208,New Addition
2014586450352754765,Reuters,MLS extends transfer window to align with global soccer schedule https://t.co/EhsjzpqN2M https://t.co/EhsjzpqN2M,,"{'People': [], 'Countries': [], 'Orgs': ['MLS'], 'Slogan': []}","['Sports', 'Soccer', 'Transfers']",2026-01-23 06:31:34.353224,Global Alignment
2014585176555151816,Reuters,Morocco says AFCON final incidents will not affect close African ties https://t.co/RR8BZsCVm8 https://t.co/RR8BZsCVm8,,"{'Countries': ['Morocco'], 'Orgs': ['AFCON']}","['Sports', 'African Relations']",2026-01-23 06:31:35.624547,Unity Matters
2014583902627639461,Reuters,"Sun Pharmaceutical, India's top drugmaker by revenue, said it has received a regulatory nod to manufacture and sell semaglutide, the generic version of blockbuster weight-loss drug Wegovy, in the populous nation https://t.co/ABqXBeoufh",,"{'People': [], 'Countries': ['India'], 'Orgs': ['Sun Pharmaceutical'], 'Slogan': []}","['Pharmaceutical', 'Regulation', 'Health']",2026-01-23 06:31:36.849048,Weight Loss
2014588954520023536,Reuters,"Pisilli's brace propels Roma past Stuttgart, fans clash at Europa League matches https://t.co/N5XQSGjcCl https://t.co/N5XQSGjcCl",,"{'people': ['Pisilli'], 'countries': ['Germany'], 'orgs': ['Roma', 'Stuttgart'], 'slogan': ''}","['Sports', 'Soccer', 'Europa League']",2026-01-23 06:44:05.070601,Match Resilience
2014587714184589605,Reuters,From Breakingviews - Breakingviews - Elliott's Toyota bet already looks golden https://t.co/8omJHMtubV https://t.co/8omJHMtubV,,"{'people': ['Elliott'], 'organizations': ['Toyota', 'Breakingviews'], 'countries': [], 'slogans': []}","['Finance', 'Investment']",2026-01-23 06:44:06.807886,Golden Bet
2014591469890265265,Reuters,Reports: Cowboys closing in on Eagles' Christian Parker as next DC https://t.co/49QniHCeYQ https://t.co/49QniHCeYQ,,"{'People': ['Christian Parker'], 'Orgs': ['Cowboys', 'Eagles']}","['Sports', 'Football']",2026-01-23 06:56:38.641711,Defensive Coordinator
2014590217324277856,Reuters,New Zealand warns landslide rescue effort could take days; six missing https://t.co/r5Ri2MPOUk https://t.co/r5Ri2MPOUk,,"{'People': [], 'Countries': ['New Zealand'], 'Orgs': [], 'Slogan': []}","['Rescue', 'Landslide']",2026-01-23 06:56:40.491733,Rescue Effort
2014595242972893261,Reuters,Clear interest that Mercosur trade deal benefits apply quickly -Commission https://t.co/AnoC0yjAfg https://t.co/AnoC0yjAfg,,"{'Organizations': ['Mercosur', 'Commission']}","['Trade', 'Economy']",2026-01-23 07:09:17.303029,Quick Benefits
2014594038502953183,Reuters,US accuses contractor of illegally sharing classified information with reporter https://t.co/RH7HfJSri8 https://t.co/RH7HfJSri8,,"{'People': [], 'Countries': ['US'], 'Orgs': ['contractor'], 'Slogan': []}","['Politics', 'Espionage']",2026-01-23 07:09:18.954354,Information Leak
2014595008486142279,BBCWorld,Vietnam's leader returns to power with bold promises. Can he deliver? https://t.co/AJUenvYAzc,,"{'People': [""Vietnam's leader""], 'Countries': ['Vietnam'], 'Orgs': [], 'Slogan': []}","['Politics', 'Leadership']",2026-01-23 07:09:40.440547,Bold Promises
2014595008444194833,BBCWorld,Gardaí unit will 'endeavour' to answer queries on Troubles investigations https://t.co/7ArtyDGBxe,,"{'People': [], 'Countries': [], 'Orgs': ['Gardaí'], 'Slogan': []}","['Politics', 'Troubles', 'Investigations']",2026-01-23 07:09:42.298361,Query Endeavour
2014595741671473408,AJEnglish,"Ukrainian President Zelenskyy urged Europe at Davos to show courage and unity, warning NATO’s reliance on the US is fragile amid Russia’s missile threat and Greenland tensions. https://t.co/nxIZGoccJK",,"{'people': ['Zelenskyy'], 'countries': ['Ukraine', 'Russia', 'Greenland'], 'orgs': ['NATO'], 'slogan': None}","['Politics', 'War', 'International Relations']",2026-01-23 07:09:47.489777,Courage Unity
2014597778370929069,Reuters,Trail Blazers F Deni Avdija (back) expected to play Friday https://t.co/X0zy85BkSL https://t.co/X0zy85BkSL,,"{'People': ['Deni Avdija'], 'Orgs': ['Trail Blazers']}","['Sports', 'Basketball']",2026-01-23 07:21:54.465070,Game Day
2014596508256030993,Reuters,Senators' David Perron (sports hernia surgery) out 5-7 weeks https://t.co/TDjBGppcGV https://t.co/TDjBGppcGV,,"{'People': ['David Perron'], 'Countries': [], 'Orgs': [], 'Slogan': []}","['Sports', 'Injury', 'Health']",2026-01-23 07:21:55.856827,Injury Recovery
2014601606227013683,Reuters,"Broncos’ Jarrett Stidham: Once AFC title game begins, ‘it’s just football’ https://t.co/nmglg3Nm0X https://t.co/nmglg3Nm0X",,"{'People': ['Jarrett Stidham'], 'Countries': [], 'Orgs': ['Broncos'], 'Slogan': []}","['Sports', 'Football', 'AFC', 'NFL']",2026-01-23 07:34:27.805696,Just Football
2014600277437935905,Reuters,"US to complete transfer of Islamic State detainees from Syria to Iraq in coming days, official says https://t.co/eVAHQ0GdRA https://t.co/eVAHQ0GdRA",,"{'People': [], 'Countries': ['US', 'Syria', 'Iraq'], 'Orgs': ['Islamic State'], 'Slogan': []}","['Politics', 'Terrorism', 'Military']",2026-01-23 07:34:29.490791,Detainee Transfer
2014601563243675838,AJEnglish,"Japan's PM Sanae Takaichi has dissolved parliament ahead of a snap election scheduled for February 8.

Parliament's speaker read out a letter, officially dissolving the lower house as lawmakers shouted the traditional rallying cry of “banzai.”

Read more https://t.co/ZKIbdM1gbQ https://t.co/osjsRkBCkS",,"{'people': ['Sanae Takaichi'], 'countries': ['Japan'], 'orgs': [], 'slogan': 'banzai'}","['Politics', 'Elections']",2026-01-23 07:34:54.226409,Snap Election
2014605326935372052,Reuters,Kawhi Leonard stars in return as Clippers down Lakers https://t.co/HEDeuj5LZv https://t.co/HEDeuj5LZv,,"{'People': ['Kawhi Leonard'], 'Orgs': ['Clippers', 'Lakers']}","['Sports', 'Basketball']",2026-01-23 07:47:00.911006,Star Return
2014604072494547288,Reuters,NBA roundup: Tyrese Maxey's clutch shots push 76ers past Rockets in OT https://t.co/d1baTVNCkQ https://t.co/d1baTVNCkQ,,"{'People': ['Tyrese Maxey'], 'Orgs': ['NBA', '76ers', 'Rockets']}","['Sports', 'Basketball']",2026-01-23 07:47:02.636667,Clutch Victory
2014602793315623289,Reuters,Oilers expect star F Leon Draisaitl to return Saturday https://t.co/2fPnmDIf9b https://t.co/2fPnmDIf9b,,"{'People': ['Leon Draisaitl'], 'Countries': [], 'Orgs': ['Oilers'], 'Slogan': []}","['Sports', 'Hockey']",2026-01-23 07:47:04.472795,Draisaitl Returns
2014605180436681213,BBCWorld,US officially leaves World Health Organization https://t.co/1hOnZSk7kA,,"{'People': [], 'Countries': ['US'], 'Orgs': ['World Health Organization'], 'Slogan': []}","['Politics', 'Health']",2026-01-23 07:47:19.951521,Global Exit
2014604765389308318,AJEnglish,"Since the Gaza ceasefire took effect in October 10, 2025, Israeli attacks have killed at least 477 Palestinians and injured 1,300 others.

We look at the number of times Israel has violated the ceasefire https://t.co/AU6T3stxyF https://t.co/ZIZiuzdtQ0",,"{'People': [], 'Countries': ['Gaza', 'Israel', 'Palestinians'], 'Orgs': [], 'Slogan': []}","['Ceasefire', 'Gaza', 'Israeli attacks', 'Palestinians', 'Violations']",2026-01-23 07:47:26.901695,Ceasefire Violations
2014608288189387063,Reuters,"Vietnam's top leader To Lam was re-appointed as head of the ruling Communist Party for the next five years after an unanimous vote by its central committee, as he pledged to turbocharge growth in the export-reliant nation https://t.co/GDf9CRIaBM",,"{'People': ['To Lam'], 'Countries': ['Vietnam'], 'Orgs': ['Communist Party']}","['Politics', 'Leadership', 'Economic Growth']",2026-01-23 07:59:34.362772,Turbocharge Growth
2014606590918242495,Reuters,NHL roundup: Predators rally behind Steven Stamkos' hat trick to beat Sens https://t.co/OpWKxwh7RQ https://t.co/OpWKxwh7RQ,,"{'people': ['Steven Stamkos'], 'countries': [], 'organizations': ['NHL'], 'slogan': ''}","['Sports', 'Hockey', 'Predators', 'Sens']",2026-01-23 07:59:37.057523,Hockey Triumph
2014605810391794079,Reuters,South Korea repatriates 73 scam suspects from Cambodia in $33 mln online fraud probe https://t.co/AahmP1iGTb https://t.co/yy11fD4KNt,,"{'People': ['suspects'], 'Countries': ['South Korea', 'Cambodia'], 'Orgs': [], 'Slogan': []}","['Crime', 'Fraud', 'Repatriation']",2026-01-23 07:59:39.145369,Fight Fraud
2014608288202297734,AJEnglish,"President Donald Trump has said a ‘big force’ of US warships is heading towards Iran, days after he appeared to back away from threats of military action against Iran over a reported crackdown on anti-government protests. https://t.co/mqXWLIz19y",,"{'People': ['Donald Trump'], 'Countries': ['Iran', 'United States'], 'Orgs': [], 'Slogan': ''}","['Politics', 'Military Action', 'Protests']",2026-01-23 08:00:03.645701,Military Escalation
2014611602977255621,Reuters,Trump revokes Canada's invitation to join Board of Peace https://t.co/lju9wbz5MC https://t.co/lju9wbz5MC,,"{'People': ['Trump'], 'Countries': ['Canada'], 'Orgs': ['Board of Peace']}",['Politics'],2026-01-23 08:12:10.549514,Peace Invitation
2014611577555632255,Reuters,"Vietnam's foreign and domestic investors have welcomed top leader To Lam's economic reform drive, but his goal of double-digit growth under a model that has been called ‘market Leninism’ looks unrealistic, economists and analysts say https://t.co/wuwdfmFbae",,"{'People': ['To Lam'], 'Countries': ['Vietnam'], 'Orgs': [], 'Slogan': ['market Leninism']}","['Economics', 'Reform', 'Growth']",2026-01-23 08:12:12.386816,Growth Challenge
2014610562575892746,Reuters,"Demand for geopolitical analysis is rising, as asset managers and corporate investors seek guidance on the best way to price in risk from wars, territorial saber-rattling and global political risk https://t.co/cLTkTs0ZcC",,[],"['Geopolitics', 'Asset Management', 'Corporate Investors', 'Risk', 'Wars', 'Territorial Conflicts', 'Global Political Risk']",2026-01-23 08:12:13.999735,Analyze Risk
2014612863382356064,Reuters,Surging memory chip prices dim outlook for consumer electronics makers https://t.co/bJhjZn6K4j https://t.co/bJhjZn6K4j,,[],"['Economy', 'Technology']",2026-01-23 08:24:42.125592,Chip Crisis
2014614225855905919,AJEnglish,"Six people, including two teenagers, missing after a landslide struck a campsite on New Zealand’s North Island, say officials https://t.co/oWNV5QsKEw https://t.co/mlUMOVB5k4",,"{'People': ['six people', 'two teenagers'], 'Countries': ['New Zealand'], 'Orgs': [], 'Slogan': []}","['Disaster', 'Landslide', 'Campsite']",2026-01-23 08:25:07.136952,Tragic Landslide
2014617905413964135,Reuters,Malaysia lifts block on Grok AI after X implements safety measures https://t.co/Uqu0uL8uJn https://t.co/Uqu0uL8uJn,,"{'People': [], 'Countries': ['Malaysia'], 'Orgs': ['Grok AI', 'X'], 'Slogan': []}","['Technology', 'AI', 'Regulation']",2026-01-23 08:37:14.137879,AI Unblocked
2014617851663990849,Reuters,"Congress members Alexandria Ocasio-Cortez and Laurel Lee teamed up with celebrity Paris Hilton to call on lawmakers to pass the Defiance Act, a bill that targets deepfake non-consensual pornography https://t.co/MBiNOSgex3",,"{'people': ['Alexandria Ocasio-Cortez', 'Laurel Lee', 'Paris Hilton'], 'countries': [], 'orgs': [], 'slogan': 'Defiance Act'}","['Politics', 'Legislation', 'Technology', 'Celebrities']",2026-01-23 08:37:17.342068,Stop Deepfakes
2014615375808287113,Reuters,Women's Top 25 roundup: No. 16 Oklahoma upends No. 2 South Carolina in OT https://t.co/R7wT6IDMPm https://t.co/R7wT6IDMPm,,"{'People': [], 'Countries': [], 'Orgs': ['Oklahoma', 'South Carolina'], 'Slogan': []}","['Sports', 'Basketball', 'Women']",2026-01-23 08:37:19.461851,Upset Victory
2014620433174147487,Reuters,"India rupee plummets to fresh record low, strong dollar demand weighs https://t.co/ppEFSqek0J https://t.co/ppEFSqek0J",,"{'Countries': ['India'], 'Orgs': [], 'People': [], 'Slogan': []}","['Economy', 'Currency', 'Finance']",2026-01-23 08:49:49.195959,Rupee Crisis
2014619169027739771,Reuters,"Thai exports beat forecast in December, but set to slow in 2026, commerce ministry says https://t.co/9qxe3fHROr https://t.co/9qxe3fHROr",,"{'People': [], 'Countries': ['Thailand'], 'Orgs': ['commerce ministry'], 'Slogan': []}","['Economy', 'Exports', 'Forecast']",2026-01-23 08:49:50.970430,Export Growth
2014619658364580160,AJEnglish,A haunting docudrama about Israel’s killing of five-year-old Palestinian girl Hind Rajab during its genocidal war on Gaza has been nominated for an Academy Award. https://t.co/2m1aiFOABs,,"{'People': ['Hind Rajab'], 'Countries': ['Israel', 'Palestine'], 'Orgs': ['Academy Award'], 'Slogan': []}","['Politics', 'War']",2026-01-23 08:50:16.684746,Justice Abound
2014624670704959583,Reuters,Funeral ceremony of fashion designer Valentino https://t.co/Ux1BHM2qFh,,"{'People': ['Valentino'], 'Countries': [], 'Orgs': [], 'Slogan': []}","['Fashion', 'Funeral']",2026-01-23 09:02:23.753526,Style Remembered
2014624349051834749,Reuters,Singapore core inflation at 1.2% y/y in December https://t.co/x4APqgK3m1 https://t.co/x4APqgK3m1,,{'Countries': ['Singapore']},"['Economy', 'Inflation']",2026-01-23 09:02:25.159939,Stable Prices
2014624161302229384,Reuters,"🔊 A boom for copper and slow-going organic expansion makes Rio Tinto’s mulled $215 billion tie-up with Glencore look tempting. In this Viewsroom debate, Breakingviews columnists discuss whether it, and other similar deals, will happen https://t.co/bTVWHMFfvE",,"{'People': [], 'Countries': [], 'Orgs': ['Rio Tinto', 'Glencore'], 'Slogan': []}","['Business', 'Finance', 'Mergers']",2026-01-23 09:02:26.711775,Copper Expansion
2014624664962683061,AJEnglish,"“[Far left] willing to fight and penalise and dox and even assault our law enforcement officers.”

US Vice President JD Vance blamed the 'far left' for chaotic and at times violent immigration operations in Minnesota, portraying ICE officers as victims. https://t.co/smlKmwFUjE",,"{'People': ['JD Vance'], 'Countries': ['US'], 'Orgs': ['ICE'], 'Slogan': ['far left']}","['Politics', 'Immigration', 'Law Enforcement']",2026-01-23 09:02:49.173050,Fight Back
2014626712579981589,Reuters,Adani group shares fall after US SEC seeks to bypass Indian government to serve summons https://t.co/CfwWEmAGRu https://t.co/CfwWEmAGRu,,"{'People': [], 'Countries': ['India', 'United States'], 'Orgs': ['Adani Group', 'US SEC'], 'Slogan': []}","['Finance', 'Business', 'Regulation']",2026-01-23 09:14:57.639038,Regulatory Challenge
2014625452950716537,Reuters,Microsoft says access to productivity suite restored after outage https://t.co/GZGAck70P9 https://t.co/GZGAck70P9,,"{'People': [], 'Countries': [], 'Orgs': ['Microsoft'], 'Slogan': []}","['Technology', 'Productivity', 'Outage']",2026-01-23 09:14:59.861272,Productivity Restored
2014627281176567903,BBCWorld,NI coffee chain closes with 80 jobs lost https://t.co/JYtsltPrbr,,"{'People': [], 'Countries': ['NI'], 'Orgs': ['coffee chain'], 'Slogan': []}","['Economy', 'Job Loss']",2026-01-23 09:15:19.639379,Job Loss
2014627279146541348,AJEnglish,"""Remember that, Mark [Carney, Canadian prime minister], the next time you make your statements.""

US President Trump revokes Canada’s invitation to join controversial 'Board of Peace' https://t.co/S5bZiziBNE https://t.co/yPxU03F27C",,"{'People': ['Mark Carney', 'Trump'], 'Countries': ['Canada', 'US'], 'Orgs': ['Board of Peace']}",['Politics'],2026-01-23 09:15:25.395838,Peace Invitation
2014630976635159001,Reuters,"Congress members Alexandria Ocasio-Cortez and Laurel Lee teamed up with celebrity Paris Hilton to call on lawmakers to pass the Defiance Act, a bill that targets deepfake non-consensual pornography.

#aoc #parishilton #defianceact #deepfake https://t.co/2dmI6DvKJs",,"{'people': ['Alexandria Ocasio-Cortez', 'Laurel Lee', 'Paris Hilton'], 'countries': [], 'orgs': ['Congress'], 'slogan': []}","['Politics', 'Legislation', 'Deepfake', 'Non-consensual pornography']",2026-01-23 09:27:33.041631,Defiance Act
2014630483234058617,Reuters,"Hyundai Motor to recall nearly 84,000 US vehicles over instrument panel display failure, NHTSA says https://t.co/uik7Q3dRgW https://t.co/uik7Q3dRgW",,"{'People': [], 'Countries': ['US'], 'Orgs': ['Hyundai Motor', 'NHTSA'], 'Slogan': []}","['Automotive', 'Recall', 'Safety']",2026-01-23 09:27:34.656590,Display Failure
2014627979733663987,Reuters,"Spain will not join Trump's Board of Peace, PM says https://t.co/exXqzixKDK https://t.co/exXqzixKDK",,"{'people': ['Trump'], 'countries': ['Spain'], 'orgs': ['Board of Peace'], 'slogan': []}",['Politics'],2026-01-23 09:27:35.971752,Peace Board
2014628986416964023,BBCWorld,"Zelensky says he hopes first Ukraine, Russia and US talks are 'step towards ending war' https://t.co/iMVCxudmfH",,"{'people': ['Zelensky'], 'countries': ['Ukraine', 'Russia', 'US'], 'organizations': [], 'slogan': ''}","['Politics', 'War']",2026-01-23 09:27:49.347906,Peace Talks
2014632998474338413,Reuters,"Senior US defence official Colby to visit South Korea and Japan next week, Yonhap says https://t.co/mMEZZXtyxV https://t.co/mMEZZXtyxV",,"{'People': ['Colby'], 'Countries': ['US', 'South Korea', 'Japan'], 'Orgs': ['Yonhap']}","['Defence', 'Diplomacy']",2026-01-23 09:40:01.836042,Strategic Visit
2014631793488539681,Reuters,"Ericsson to continue job cuts, CEO says https://t.co/FoKdKPMmlj https://t.co/FoKdKPMmlj",,"{'People': ['Ericsson', 'CEO'], 'Countries': [], 'Orgs': ['Ericsson'], 'Slogan': []}","['Business', 'Employment', 'Job Cuts']",2026-01-23 09:40:03.111689,Job Reductions
2014631694004060172,Reuters,"Fans of chart-topping K-pop boy band BTS rushed to secure tickets to the group's tour opening shows. BTS is set to embark on a global concert tour in April, marking the band's first new album release in more than three years https://t.co/wBliVjtfZl https://t.co/Nfy9qNDqLT",,"{'people': ['BTS'], 'countries': [], 'orgs': [], 'slogan': ''}","['K-pop', 'music', 'concert', 'tour', 'album']",2026-01-23 09:40:04.402608,Global Tour
2014631461295452624,AJEnglish,"Israeli comedian and ex-combat soldier Guy Hochman was detained and questioned in Toronto after the Hind Rajab Foundation accused him of war crimes and incitement in Gaza, based on his own social media posts. https://t.co/fstIcRqNg8",,"{'people': ['Guy Hochman'], 'countries': ['Israel', 'Canada'], 'orgs': ['Hind Rajab Foundation'], 'slogan': []}","['Politics', 'War Crimes', 'Social Media']",2026-01-23 09:40:25.962058,Justice Limits
2014631234412880252,AJEnglish,"Three Australian and Palestinian legal groups have formally called on the Australian Federal Police (AFP) to investigate Israeli President Isaac Herzog for his role in alleged war crimes in Gaza, amid reports he will visit Australia early next month.

🔗: https://t.co/MJ2PnH6xZM https://t.co/9epxZ0hTlW",,"{'people': ['Isaac Herzog'], 'countries': ['Australia', 'Palestine', 'Israel'], 'orgs': ['Australian Federal Police'], 'slogan': None}","['Politics', 'War', 'Legal', 'Investigations']",2026-01-23 09:40:29.097047,Justice Now
2014636790058000399,Reuters,Intel Frankfurt-listed shares slide as forecast drops short of estimates https://t.co/ym0E2HiKr0 https://t.co/ym0E2HiKr0,,"{'People': [], 'Countries': [], 'Orgs': ['Intel'], 'Slogan': []}","['Finance', 'Stock Market', 'Forecast']",2026-01-23 09:52:34.140004,Forecast Slide
2014635528419697081,Reuters,UN rights body holds emergency session on Iran's protest crackdown https://t.co/yUOn8TDG22 https://t.co/yUOn8TDG22,,"{'People': [], 'Countries': ['Iran'], 'Orgs': ['UN rights body'], 'Slogan': []}","['Politics', 'Human Rights', 'Protests']",2026-01-23 09:52:35.743732,Protest Defense
2014634277737034002,Reuters,South African rand edges up as traders eye interest rate decision next week https://t.co/y7u6MtA9gj https://t.co/y7u6MtA9gj,,"{'Countries': ['South Africa'], 'Orgs': [], 'People': [], 'Slogan': []}","['Economy', 'Finance', 'Interest Rates']",2026-01-23 09:52:37.170735,Rand Rise
2014700036051898471,Reuters,Saracens director of rugby McCall to leave at end of season https://t.co/gdcUk2uevi https://t.co/gdcUk2uevi,,"{'People': ['McCall'], 'Orgs': ['Saracens']}","['Sports', 'Rugby']",2026-01-23 14:03:56.489212,Season Departure
2014635645986131999,AJEnglish,"Vietnam’s Communist Party ⁠has ​re-appointed To ‍Lam as its ‍general ⁠secretary, extending his top leadership position in the Southeast Asian nation for the next five years. https://t.co/7u2mfaL85r",,"{'People': ['To Lam'], 'Countries': ['Vietnam'], 'Orgs': ['Communist Party']}","['Politics', 'Leadership', 'Southeast Asia']",2026-01-23 09:53:01.143658,Leadership Extension
2014639497120514080,Reuters,India's Shriram Finance beats quarterly profit view on strong vehicle lending growth https://t.co/HVYWokT2fm https://t.co/HVYWokT2fm,,"{'People': [], 'Countries': ['India'], 'Orgs': ['Shriram Finance'], 'Slogan': []}","['Finance', 'Vehicle Lending', 'Profit']",2026-01-23 10:05:07.697510,Strong Growth
2014637595112943950,Reuters,Davos closing remarks https://t.co/0Mkj2Qagi6,,[],[],2026-01-23 10:05:08.687670,Davos Dialogue
2014639791569006731,AJEnglish,US Health Secretary Robert F Kennedy Jr and Marco Rubio officially announce the US's withdrawal from the World Health Organization https://t.co/Md3zpfDQC2 https://t.co/DJJMWvHcRj,,"{'people': ['Robert F Kennedy Jr', 'Marco Rubio'], 'countries': ['US'], 'orgs': ['World Health Organization']}","['Politics', 'Health']",2026-01-23 10:05:32.961938,Health Withdrawal
2014643093627150714,Reuters,"Indian Oil buys Angola, Brazil, UAE oil to replace Russian crude, sources say https://t.co/S9yNVns6h4 https://t.co/S9yNVns6h4",,"{'People': [], 'Countries': ['India', 'Angola', 'Brazil', 'UAE', 'Russia'], 'Orgs': ['Indian Oil'], 'Slogan': []}","['Oil', 'Energy', 'Trade']",2026-01-23 10:17:39.759022,Oil Replacement
2014641815396163895,Reuters,Nissan to sell South Africa plant to China's Chery https://t.co/KS0biV5GNh https://t.co/KS0biV5GNh,,"{'People': [], 'Countries': ['South Africa', 'China'], 'Orgs': ['Nissan', 'Chery'], 'Slogan': []}","['Business', 'Automotive']",2026-01-23 10:17:41.434673,New Ownership
2014640551912493205,Reuters,India's IndusInd names former SBI MD Arijit Basu as chair after Sunil Mehta steps down https://t.co/MiCGKtI2sX https://t.co/MiCGKtI2sX,,"{'people': ['Arijit Basu', 'Sunil Mehta'], 'countries': ['India'], 'orgs': ['IndusInd', 'SBI']}","['Finance', 'Corporate Governance']",2026-01-23 10:17:42.808213,Leadership Change
2014642617116512531,BBCWorld,Indian state investigates killings of hundreds of stray dogs https://t.co/e7W46cwSQ4,,"{'People': [], 'Countries': ['India'], 'Orgs': [], 'Slogan': []}","['Animal Rights', 'Investigations', 'Stray Dogs']",2026-01-23 10:17:57.758067,Justice Now
2014646793959559366,Reuters,Colombia will suspend electricity sales to Ecuador and impose a 30% tariff on 20 products from its neighbor in an escalating dispute over trade and the fight against drug trafficking https://t.co/GM1fRpmy5z https://t.co/Qv3QUCDVMw,,"{'People': [], 'Countries': ['Colombia', 'Ecuador'], 'Orgs': [], 'Slogan': []}","['Trade', 'Electricity', 'Tariff', 'Drug Trafficking']",2026-01-23 10:30:11.768237,Trade Dispute
2014645583793832188,Reuters,Sabalenka hopes to be 'grandma' of the women's tour https://t.co/vCAXWOnV5J https://t.co/vCAXWOnV5J,,"{'People': ['Sabalenka'], 'Countries': [], 'Orgs': [], 'Slogan': []}","['Sports', 'Tennis']",2026-01-23 10:30:13.434119,Grandma Tour
